,SALES,ORDERDATE,STATUS,PRODUCTLINE,COUNTRY,DEALSIZE
2069,5207.75,2005-03-15,Shipped,Classic Cars,Spain,Medium
2070,4253.2,2005-05-03,Shipped,Classic Cars,Spain,Medium
2071,2873.0,2003-01-29,Shipped,Vintage Cars,Norway,Small
2072,2253.68,2003-03-25,Shipped,Vintage Cars,USA,Small
2073,3576.12,2003-05-28,Shipped,Vintage Cars,Spain,Medium
2074,3276.13,2003-07-16,Shipped,Vintage Cars,Australia,Medium
2075,1811.4,2003-09-12,Shipped,Vintage Cars,USA,Small
2076,3845.1,2003-10-20,Shipped,Vintage Cars,USA,Medium
2077,2571.14,2003-11-05,Shipped,Vintage Cars,Italy,Small
2078,5035.11,2003-11-13,Shipped,Vintage Cars,USA,Medium
2079,2279.0,2003-11-21,Shipped,Vintage Cars,Australia,Small
2080,3213.87,2003-12-05,Shipped,Vintage Cars,Canada,Medium
2081,3532.23,2004-01-29,Shipped,Vintage Cars,USA,Medium
2082,3406.59,2004-03-10,Shipped,Vintage Cars,USA,Medium
2083,3467.2,2004-04-29,Shipped,Vintage Cars,Spain,Medium
2084,3628.94,2004-06-14,Shipped,Vintage Cars,USA,Medium
2085,4674.72,2004-07-16,Shipped,Vintage Cars,Austria,Medium
2086,1656.69,2004-08-17,Shipped,Vintage Cars,Italy,Small
2087,5171.4,2004-09-07,Shipped,Vintage Cars,USA,Medium
2088,3342.57,2004-10-11,Shipped,Vintage Cars,France,Medium
2089,4884.88,2004-10-21,Shipped,Vintage Cars,USA,Medium
2090,6267.69,2004-11-05,Shipped,Vintage Cars,USA,Medium
2091,4424.16,2004-11-18,Shipped,Vintage Cars,USA,Medium
2092,1962.09,2004-11-01,Shipped,Vintage Cars,Spain,Small
2093,6847.0,2004-12-10,Shipped,Vintage Cars,Spain,Medium
2094,3476.8,2005-01-20,Shipped,Vintage Cars,USA,Medium
2095,4592.61,2005-02-17,Shipped,Vintage Cars,USA,Medium
2096,2208.92,2005-05-30,In Process,Vintage Cars,Belgium,Small
2097,1657.76,2003-02-17,Shipped,Planes,Italy,Small
2098,2479.21,2003-04-29,Shipped,Planes,Australia,Small
2099,3565.92,2003-06-27,Shipped,Planes,Spain,Medium
2100,2797.41,2003-08-25,Shipped,Planes,USA,Small
2101,3756.0,2003-10-28,Shipped,Planes,USA,Medium
2102,2840.0,2004-01-12,Shipped,Planes,Japan,Small
2103,1716.26,2004-02-20,Shipped,Planes,Australia,Small
2104,3245.6,2004-04-02,Shipped,Planes,Canada,Medium
2105,2760.94,2004-05-11,Shipped,Planes,USA,Small
2106,1808.4,2004-06-28,Shipped,Planes,USA,Small
2107,1682.37,2004-07-23,Shipped,Planes,France,Small
2108,1491.0,2004-08-21,Shipped,Planes,Norway,Small
2109,1666.35,2004-09-16,Shipped,Planes,Ireland,Small
2110,3666.08,2004-10-15,Shipped,Planes,USA,Medium
2111,2916.2,2004-11-02,Shipped,Planes,USA,Small
2112,2616.98,2004-11-12,Shipped,Planes,Italy,Small
2113,3390.8,2004-11-24,Shipped,Planes,Spain,Medium
2114,3146.5,2004-12-04,Shipped,Planes,USA,Medium
2115,1561.5,2004-12-17,Shipped,Planes,Australia,Small
2116,10039.6,2005-02-03,Shipped,Planes,France,Large
2117,3167.0,2005-03-01,Resolved,Planes,Spain,Medium
2118,3521.25,2005-03-30,Shipped,Planes,France,Medium
2119,4219.28,2005-04-03,On Hold,Planes,USA,Medium
2120,3581.76,2005-05-10,Shipped,Planes,Italy,Medium
2121,2130.01,2003-03-03,Shipped,Classic Cars,Philippines,Small
2122,2063.06,2003-05-08,Shipped,Classic Cars,France,Small
2123,2008.13,2003-07-02,Shipped,Classic Cars,USA,Small
2124,2004.77,2003-09-05,Shipped,Classic Cars,USA,Small
2125,1543.3,2003-10-10,Shipped,Classic Cars,USA,Small
2126,2269.92,2003-11-04,Shipped,Classic Cars,Australia,Small
2127,1991.92,2003-11-11,Shipped,Classic Cars,France,Small
2128,2916.76,2003-11-20,Shipped,Classic Cars,Germany,Small
2129,2027.52,2004-01-15,Shipped,Classic Cars,France,Small
2130,3235.18,2004-02-22,Shipped,Classic Cars,Switzerland,Medium
2131,2062.94,2004-04-09,Shipped,Classic Cars,Denmark,Small
2132,3317.78,2004-05-26,Shipped,Classic Cars,France,Medium
2133,3913.69,2004-06-30,Shipped,Classic Cars,USA,Medium
2134,3608.64,2004-08-02,Shipped,Classic Cars,USA,Medium
2135,3524.8,2004-08-30,Shipped,Classic Cars,Switzerland,Medium
2136,2586.88,2004-09-30,Shipped,Classic Cars,Finland,Small
2137,4753.49,2004-10-16,Shipped,Classic Cars,Germany,Medium
2138,3684.67,2004-11-03,Shipped,Classic Cars,USA,Medium
2139,5715.4,2004-11-17,Shipped,Classic Cars,USA,Medium
2140,3098.7,2004-11-24,Shipped,Classic Cars,France,Medium
2141,2670.92,2004-12-07,Shipped,Classic Cars,Spain,Small
2142,5154.41,2005-01-06,Shipped,Classic Cars,Finland,Medium
2143,4894.17,2005-02-10,Shipped,Classic Cars,Spain,Medium
2144,2472.6,2005-03-04,Shipped,Classic Cars,USA,Small
2145,3224.31,2003-01-29,Shipped,Trucks and Buses,Norway,Medium
2146,3667.52,2003-04-01,Shipped,Trucks and Buses,France,Medium
2147,4141.33,2003-05-28,Shipped,Trucks and Buses,Spain,Medium
2148,2829.58,2003-07-24,Shipped,Trucks and Buses,USA,Small
2149,3068.55,2003-09-21,Shipped,Trucks and Buses,Finland,Medium
2150,2634.96,2003-10-21,Resolved,Trucks and Buses,Austria,Small
2151,2436.72,2003-11-06,Shipped,Trucks and Buses,UK,Small
2152,4607.36,2003-11-14,Shipped,Trucks and Buses,Spain,Medium
2153,3598.99,2003-11-25,Shipped,Trucks and Buses,France,Medium
2154,3964.1,2003-12-09,Shipped,Trucks and Buses,USA,Medium
2155,2244.9,2004-02-04,Shipped,Trucks and Buses,Singapore,Small
2156,2793.0,2004-03-11,Shipped,Trucks and Buses,USA,Small
2157,4133.64,2004-05-04,Shipped,Trucks and Buses,USA,Medium
2158,3900.6,2004-06-15,Shipped,Trucks and Buses,Singapore,Medium
2159,2743.04,2004-07-19,Shipped,Trucks and Buses,Australia,Small
2160,2402.07,2004-08-19,Shipped,Trucks and Buses,USA,Small
2161,2178.54,2004-09-08,Shipped,Trucks and Buses,Sweden,Small
2162,3155.04,2004-10-13,Shipped,Trucks and Buses,USA,Medium
2163,2366.28,2004-10-22,Shipped,Trucks and Buses,Canada,Small
2164,1963.6,2004-11-05,Shipped,Trucks and Buses,USA,Small
2165,4746.28,2004-11-19,Shipped,Trucks and Buses,USA,Medium
2166,6386.94,2004-11-01,Shipped,Trucks and Buses,Spain,Medium
2167,4428.0,2004-12-10,Shipped,Trucks and Buses,Spain,Medium
2168,4044.04,2005-01-23,Shipped,Trucks and Buses,USA,Medium
2169,2708.42,2005-02-17,Shipped,Trucks and Buses,USA,Small
2170,2904.72,2005-05-01,Shipped,Trucks and Buses,Canada,Small
2171,3553.88,2005-05-31,In Process,Trucks and Buses,France,Medium
2172,1858.0,2003-02-24,Shipped,Motorcycles,USA,Small
2173,2461.36,2003-04-29,Shipped,Motorcycles,Australia,Small
2174,2642.01,2003-06-27,Shipped,Motorcycles,Spain,Small
2175,3098.7,2003-08-25,Shipped,Motorcycles,USA,Medium
2176,3244.36,2003-10-28,Shipped,Motorcycles,USA,Medium
2177,4351.16,2003-11-18,Shipped,Motorcycles,Norway,Medium
2178,3675.86,2004-01-12,Shipped,Motorcycles,Japan,Medium
2179,2475.27,2004-02-20,Shipped,Motorcycles,Australia,Small
2180,4177.49,2004-04-02,Shipped,Motorcycles,Canada,Medium
2181,3282.28,2004-05-11,Shipped,Motorcycles,USA,Medium
2182,2477.21,2004-06-28,Shipped,Motorcycles,USA,Small
2183,1883.93,2004-07-23,Shipped,Motorcycles,France,Small
2184,3658.93,2004-08-27,Shipped,Motorcycles,USA,Medium
2185,2856.88,2004-09-16,Shipped,Motorcycles,Ireland,Small
2186,1917.84,2004-10-15,Shipped,Motorcycles,USA,Small
2187,5305.36,2004-11-02,Shipped,Motorcycles,USA,Medium
2188,2875.95,2004-11-15,Shipped,Motorcycles,USA,Small
2189,6482.85,2004-11-24,Shipped,Motorcycles,Spain,Medium
2190,3733.82,2004-12-04,Shipped,Motorcycles,USA,Medium
2191,6576.5,2005-01-06,Shipped,Motorcycles,Finland,Medium
2192,6353.27,2005-02-03,Shipped,Motorcycles,France,Medium
2193,4175.6,2005-03-02,Shipped,Motorcycles,Singapore,Medium
2194,4992.61,2005-04-03,On Hold,Motorcycles,USA,Medium
2195,4764.6,2005-05-10,Shipped,Motorcycles,Italy,Medium
2196,1173.15,2003-03-03,Shipped,Motorcycles,Philippines,Small
2197,1384.46,2003-05-08,Shipped,Motorcycles,France,Small
2198,1327.59,2003-07-02,Shipped,Motorcycles,USA,Small
2199,1109.8,2003-08-25,Shipped,Motorcycles,USA,Small
2200,1239.0,2003-10-10,Shipped,Motorcycles,USA,Small
2201,1035.58,2003-11-04,Shipped,Motorcycles,Australia,Small
2202,1545.64,2003-11-11,Shipped,Motorcycles,France,Small
2203,1517.54,2003-11-19,Shipped,Motorcycles,Spain,Small
2204,1731.84,2004-01-15,Shipped,Motorcycles,France,Small
2205,1695.49,2004-02-21,Shipped,Motorcycles,France,Small
2206,1045.98,2004-04-05,Shipped,Motorcycles,USA,Small
2207,1738.08,2004-05-26,Shipped,Motorcycles,France,Small
2208,651.8,2004-06-30,Shipped,Motorcycles,USA,Small
2209,988.47,2004-08-02,Shipped,Motorcycles,USA,Small
2210,1518.11,2004-08-27,Shipped,Motorcycles,USA,Small
2211,1013.76,2004-09-30,Shipped,Motorcycles,Finland,Small
2212,1549.8,2004-10-16,Shipped,Motorcycles,Germany,Small
2213,1108.38,2004-11-03,Shipped,Motorcycles,USA,Small
2214,4102.56,2004-11-17,Shipped,Motorcycles,USA,Medium
2215,3713.16,2004-11-24,Shipped,Motorcycles,France,Medium
2216,1513.54,2004-12-07,Shipped,Motorcycles,Spain,Small
2217,2317.44,2005-01-06,Shipped,Motorcycles,France,Small
2218,3298.4,2005-02-10,Shipped,Motorcycles,Spain,Medium
2219,1826.96,2005-03-04,Shipped,Motorcycles,USA,Small
2220,1206.9,2005-04-08,Shipped,Motorcycles,UK,Small
2221,1666.7,2003-01-31,Shipped,Trucks and Buses,Spain,Small
2222,1560.44,2003-04-01,Shipped,Trucks and Buses,France,Small
2223,2337.75,2003-06-03,Shipped,Trucks and Buses,USA,Small
2224,1103.76,2003-08-01,Shipped,Trucks and Buses,Finland,Small
2225,2617.85,2003-09-21,Shipped,Trucks and Buses,Finland,Small
2226,2207.52,2003-10-22,Shipped,Trucks and Buses,Singapore,Small
2227,3165.5,2003-11-06,Shipped,Trucks and Buses,UK,Medium
2228,2071.41,2003-11-14,Shipped,Trucks and Buses,Spain,Small
2229,1385.28,2003-11-25,Shipped,Trucks and Buses,USA,Small
2230,1621.62,2003-12-09,Shipped,Trucks and Buses,USA,Small
2231,1931.65,2004-02-10,Shipped,Trucks and Buses,USA,Small
2232,1244.53,2004-03-11,Shipped,Trucks and Buses,USA,Small
2233,1704.5,2004-05-05,Shipped,Trucks and Buses,Spain,Small
2234,1753.2,2004-06-15,Shipped,Trucks and Buses,Singapore,Small
2235,1666.7,2004-07-20,Shipped,Trucks and Buses,USA,Small
2236,1710.89,2004-08-19,Shipped,Trucks and Buses,USA,Small
2237,2326.5,2004-09-08,Shipped,Trucks and Buses,USA,Small
2238,2316.0,2004-10-13,Shipped,Trucks and Buses,USA,Small
2239,1727.1,2004-10-22,Shipped,Trucks and Buses,Canada,Small
2240,8844.12,2004-11-05,Shipped,Trucks and Buses,Norway,Large
2241,2424.0,2004-11-19,Shipped,Trucks and Buses,USA,Small
2242,1535.49,2004-12-01,Shipped,Trucks and Buses,USA,Small
2243,6358.68,2004-12-15,Shipped,Trucks and Buses,France,Medium
2244,1329.4,2005-01-23,Shipped,Trucks and Buses,USA,Small
2245,1701.76,2005-02-22,Shipped,Trucks and Buses,Spain,Small
2246,2259.72,2005-03-15,Shipped,Trucks and Buses,Spain,Small
2247,925.3,2005-05-03,Shipped,Trucks and Buses,Spain,Small
2248,482.13,2005-05-31,In Process,Trucks and Buses,France,Small
2249,3227.63,2003-01-31,Shipped,Trains,Spain,Medium
2250,1711.26,2003-04-11,Shipped,Trains,Belgium,Small
2251,2054.36,2003-06-03,Shipped,Trains,USA,Small
2252,3131.94,2003-08-08,Shipped,Trains,USA,Medium
2253,1681.35,2003-09-25,Shipped,Trains,Australia,Small
2254,2351.36,2003-10-22,Shipped,Trains,Singapore,Small
2255,1408.0,2003-11-06,Shipped,Trains,Italy,Small
2256,2445.6,2003-11-14,Shipped,Trains,Spain,Small
2257,1804.44,2003-11-25,Shipped,Trains,USA,Small
2258,2544.75,2003-12-09,Shipped,Trains,USA,Small
2259,1056.4,2004-02-12,Shipped,Trains,Ireland,Small
2260,2801.4,2004-03-15,Shipped,Trains,Germany,Small
2261,1988.4,2004-05-05,Shipped,Trains,Finland,Small
2262,2908.35,2004-07-20,Shipped,Trains,USA,Small
2263,2147.4,2004-08-20,Shipped,Trains,USA,Small
2264,2099.63,2004-09-08,Shipped,Trains,USA,Small
2265,2315.18,2004-10-14,Shipped,Trains,UK,Small
2266,2327.15,2004-10-22,Shipped,Trains,Denmark,Small
2267,5377.4,2004-11-05,Shipped,Trains,Norway,Medium
2268,2626.01,2004-11-20,Shipped,Trains,France,Small
2269,4406.4,2004-12-02,Shipped,Trains,Spain,Medium
2270,4301.22,2004-12-15,Shipped,Trains,France,Medium
2271,2986.5,2005-01-23,Shipped,Trains,USA,Small
2272,1587.08,2005-02-22,Shipped,Trains,Spain,Small
2273,1808.4,2005-03-15,Shipped,Trains,Spain,Small
2274,1193.04,2005-05-05,Shipped,Trains,USA,Small
2275,3403.35,2003-01-29,Shipped,Trucks and Buses,Norway,Medium
2276,1575.96,2003-03-26,Shipped,Trucks and Buses,USA,Small
2277,1630.2,2003-05-28,Shipped,Trucks and Buses,Spain,Small
2278,1701.28,2003-07-24,Shipped,Trucks and Buses,USA,Small
2279,2850.82,2003-09-19,Shipped,Trucks and Buses,Singapore,Small
2280,2692.06,2003-10-21,Resolved,Trucks and Buses,Austria,Small
2281,2174.42,2003-11-06,Shipped,Trucks and Buses,UK,Small
2282,3167.36,2003-11-13,Shipped,Trucks and Buses,USA,Medium
2283,2142.66,2003-11-25,Shipped,Trucks and Buses,France,Small
2284,2117.52,2003-12-05,Shipped,Trucks and Buses,Canada,Small
2285,2419.95,2004-02-04,Shipped,Trucks and Buses,Singapore,Small
2286,2191.2,2004-03-11,Shipped,Trucks and Buses,USA,Small
2287,3043.04,2004-05-04,Shipped,Trucks and Buses,USA,Medium
2288,1228.2,2004-06-15,Shipped,Trucks and Buses,Japan,Small
2289,1330.35,2004-07-19,Shipped,Trucks and Buses,Australia,Small
2290,2792.52,2004-08-19,Shipped,Trucks and Buses,USA,Small
2291,2296.0,2004-09-08,Shipped,Trucks and Buses,Sweden,Small
2292,2629.44,2004-10-11,Shipped,Trucks and Buses,France,Small
2293,1912.16,2004-10-22,Shipped,Trucks and Buses,Canada,Small
2294,8209.44,2004-11-05,Shipped,Trucks and Buses,USA,Large
2295,2431.77,2004-11-18,Shipped,Trucks and Buses,USA,Small
2296,3139.99,2004-11-01,Shipped,Trucks and Buses,Spain,Medium
2297,5669.64,2004-12-10,Shipped,Trucks and Buses,Spain,Medium
2298,3160.25,2005-01-20,Shipped,Trucks and Buses,Australia,Medium
2299,6799.68,2005-02-17,Shipped,Trucks and Buses,USA,Medium
2300,1867.32,2005-05-01,Shipped,Trucks and Buses,Canada,Small
2301,2702.04,2005-05-31,In Process,Trucks and Buses,Spain,Small
2302,2406.36,2003-02-17,Shipped,Vintage Cars,Italy,Small
2303,2094.67,2003-04-29,Shipped,Vintage Cars,Australia,Small
2304,2797.9,2003-06-27,Shipped,Vintage Cars,Spain,Small
2305,1637.2,2003-08-13,Shipped,Vintage Cars,Belgium,Small
2306,2281.91,2003-10-28,Shipped,Vintage Cars,USA,Small
2307,2307.24,2004-01-12,Shipped,Vintage Cars,Japan,Small
2308,1320.8,2004-02-20,Shipped,Vintage Cars,Australia,Small
2309,2642.82,2004-04-02,Shipped,Vintage Cars,Canada,Small
2310,3061.0,2004-05-11,Shipped,Vintage Cars,USA,Medium
2311,3164.4,2004-06-24,Cancelled,Vintage Cars,Spain,Medium
2312,1791.16,2004-07-23,Shipped,Vintage Cars,France,Small
2313,4093.0,2004-08-21,Shipped,Vintage Cars,Norway,Medium
2314,2234.4,2004-09-16,Shipped,Vintage Cars,Ireland,Small
2315,3037.84,2004-10-15,Shipped,Vintage Cars,USA,Medium
2316,1419.84,2004-11-01,Shipped,Vintage Cars,UK,Small
2317,1948.08,2004-11-12,Shipped,Vintage Cars,Italy,Small
2318,2307.24,2004-11-24,Shipped,Vintage Cars,Spain,Small
2319,1780.4,2004-12-04,Shipped,Vintage Cars,USA,Small
2320,3544.17,2004-12-17,Shipped,Vintage Cars,Australia,Medium
2321,3619.44,2005-02-03,Shipped,Vintage Cars,France,Medium
2322,3918.95,2005-03-03,Shipped,Vintage Cars,USA,Medium
2323,1483.02,2005-03-30,Shipped,Vintage Cars,France,Small
2324,4819.26,2005-04-03,On Hold,Vintage Cars,USA,Medium
2325,1591.72,2005-05-10,Shipped,Vintage Cars,Italy,Small
2326,3669.78,2003-03-03,Shipped,Motorcycles,Philippines,Medium
2327,2168.5,2003-05-07,Shipped,Motorcycles,France,Small
2328,2694.0,2003-07-02,Shipped,Motorcycles,USA,Small
2329,3251.34,2003-08-25,Shipped,Motorcycles,USA,Medium
2330,2347.15,2003-10-10,Shipped,Motorcycles,USA,Small
2331,3920.88,2003-11-04,Shipped,Motorcycles,Australia,Medium
2332,2514.6,2003-11-11,Shipped,Motorcycles,France,Small
2333,3600.24,2003-11-19,Shipped,Motorcycles,Spain,Medium
2334,4040.03,2004-01-15,Shipped,Motorcycles,France,Medium
2335,3336.9,2004-02-21,Shipped,Motorcycles,France,Medium
2336,3113.64,2004-04-05,Shipped,Motorcycles,USA,Medium
2337,2832.0,2004-05-26,Shipped,Motorcycles,France,Small
2338,3330.98,2004-06-30,Shipped,Motorcycles,USA,Medium
2339,4304.64,2004-08-02,Shipped,Motorcycles,USA,Medium
2340,2600.26,2004-08-27,Shipped,Motorcycles,USA,Small
2341,4382.16,2004-09-30,Shipped,Motorcycles,Finland,Medium
2342,4235.0,2004-10-15,Shipped,Motorcycles,Norway,Medium
2343,2626.8,2004-11-03,Shipped,Motorcycles,USA,Small
2344,5026.56,2004-11-17,Shipped,Motorcycles,USA,Medium
2345,2201.62,2004-11-24,Shipped,Motorcycles,Austria,Small
2346,4326.8,2004-12-07,Shipped,Motorcycles,Spain,Medium
2347,3425.18,2005-01-07,Shipped,Motorcycles,USA,Medium
2348,4701.88,2005-02-03,Shipped,Motorcycles,France,Medium
2349,2204.1,2005-03-04,Shipped,Motorcycles,USA,Small
2350,5189.4,2005-04-08,Shipped,Motorcycles,UK,Medium
2351,1565.85,2003-02-17,Shipped,Vintage Cars,Italy,Small
2352,2480.38,2003-04-29,Shipped,Vintage Cars,Australia,Small
2353,1355.13,2003-06-27,Shipped,Vintage Cars,Spain,Small
2354,1246.44,2003-08-10,Shipped,Vintage Cars,USA,Small
2355,820.4,2003-10-08,Shipped,Vintage Cars,Spain,Small
2356,2492.64,2003-10-28,Shipped,Vintage Cars,USA,Small
2357,1113.6,2003-12-01,Shipped,Vintage Cars,USA,Small
2358,1763.86,2004-01-12,Shipped,Vintage Cars,Japan,Small
2359,1896.66,2004-02-20,Shipped,Vintage Cars,Australia,Small
2360,1449.35,2004-04-02,Shipped,Vintage Cars,Canada,Small
2361,1869.48,2004-05-11,Shipped,Vintage Cars,USA,Small
2362,1860.53,2004-06-24,Cancelled,Vintage Cars,Spain,Small
2363,1724.82,2004-07-23,Shipped,Vintage Cars,France,Small
2364,1713.69,2004-08-21,Shipped,Vintage Cars,Norway,Small
2365,1259.44,2004-09-15,Shipped,Vintage Cars,Germany,Small
2366,2051.08,2004-10-15,Shipped,Vintage Cars,USA,Small
2367,1617.38,2004-11-01,Shipped,Vintage Cars,UK,Small
2368,1765.62,2004-11-12,Shipped,Vintage Cars,Italy,Small
2369,2024.8,2004-11-24,Shipped,Vintage Cars,Spain,Small
2370,3288.4,2004-12-04,Shipped,Vintage Cars,USA,Medium
2371,2725.47,2004-12-17,Shipped,Vintage Cars,Australia,Small
2372,3224.2,2005-02-03,Shipped,Vintage Cars,France,Medium
2373,3211.38,2005-03-03,Shipped,Vintage Cars,USA,Medium
2374,1796.34,2005-03-30,Shipped,Vintage Cars,France,Small
2375,1979.6,2005-04-03,On Hold,Vintage Cars,USA,Small
2376,1921.41,2005-05-10,Shipped,Vintage Cars,Italy,Small
2377,3705.24,2003-01-31,Shipped,Trucks and Buses,Spain,Medium
2378,2843.91,2003-04-04,Shipped,Trucks and Buses,USA,Small
2379,6176.42,2003-06-03,Shipped,Trucks and Buses,USA,Medium
2380,5500.44,2003-08-01,Shipped,Trucks and Buses,Finland,Medium
2381,3220.1,2003-09-21,Shipped,Trucks and Buses,Finland,Medium
2382,4556.16,2003-10-22,Shipped,Trucks and Buses,Singapore,Medium
2383,3114.89,2003-11-06,Shipped,Trucks and Buses,Italy,Medium
2384,4948.2,2003-11-14,Shipped,Trucks and Buses,Spain,Medium
2385,5161.17,2003-11-25,Shipped,Trucks and Buses,USA,Medium
2386,2657.76,2003-12-09,Shipped,Trucks and Buses,USA,Small
2387,3983.05,2004-02-12,Shipped,Trucks and Buses,Ireland,Medium
2388,3974.94,2004-03-15,Shipped,Trucks and Buses,Germany,Medium
2389,2928.42,2004-05-05,Shipped,Trucks and Buses,Spain,Small
2390,3054.57,2004-06-15,Shipped,Trucks and Buses,Singapore,Medium
2391,3345.26,2004-07-20,Shipped,Trucks and Buses,USA,Medium
2392,4310.72,2004-08-20,Shipped,Trucks and Buses,USA,Medium
2393,4983.14,2004-09-08,Shipped,Trucks and Buses,USA,Medium
2394,4618.32,2004-10-13,Shipped,Trucks and Buses,USA,Medium
2395,3403.12,2004-10-22,Shipped,Trucks and Buses,Denmark,Medium
2396,5190.42,2004-11-05,Shipped,Trucks and Buses,Norway,Medium
2397,3141.57,2004-11-20,Shipped,Trucks and Buses,France,Medium
2398,2213.4,2004-12-02,Shipped,Trucks and Buses,Spain,Small
2399,4896.7,2004-12-15,Shipped,Trucks and Buses,France,Medium
2400,2714.4,2005-01-23,Shipped,Trucks and Buses,USA,Small
2401,3087.05,2005-02-22,Shipped,Trucks and Buses,Spain,Medium
2402,5692.96,2005-03-17,Shipped,Trucks and Buses,France,Medium
2403,3460.86,2005-05-03,Shipped,Trucks and Buses,Spain,Medium
2404,1895.94,2005-05-31,In Process,Trucks and Buses,France,Small
2405,1705.92,2003-01-31,Shipped,Trains,Spain,Small
2406,1033.41,2003-04-16,Shipped,Trains,Singapore,Small
2407,3179.52,2003-06-03,Shipped,Trains,USA,Medium
2408,2091.18,2003-08-08,Shipped,Trains,USA,Small
2409,1779.71,2003-09-28,Shipped,Trains,Spain,Small
2410,2537.64,2003-10-22,Shipped,Trains,Singapore,Small
2411,2448.72,2003-11-06,Shipped,Trains,Italy,Small
2412,972.4,2003-11-14,Shipped,Trains,USA,Small
2413,2856.14,2003-11-26,Shipped,Trains,USA,Small
2414,1968.3,2004-01-02,Shipped,Trains,France,Small
2415,2056.2,2004-02-12,Shipped,Trains,Ireland,Small
2416,2242.02,2004-03-15,Shipped,Trains,Germany,Small
2417,3128.65,2004-05-05,Shipped,Trains,Finland,Medium
2418,2443.26,2004-07-20,Shipped,Trains,USA,Small
2419,2470.86,2004-08-20,Shipped,Trains,USA,Small
2420,1927.45,2004-09-08,Shipped,Trains,USA,Small
2421,2051.56,2004-10-14,Shipped,Trains,UK,Small
2422,2337.38,2004-10-22,Shipped,Trains,Denmark,Small
2423,5932.96,2004-11-05,Shipped,Trains,Norway,Medium
2424,2296.77,2004-11-21,Shipped,Trains,USA,Small
2425,6490.88,2004-12-02,Shipped,Trains,Spain,Medium
2426,1623.25,2004-12-15,Shipped,Trains,France,Small
2427,1405.92,2005-01-26,Shipped,Trains,Japan,Small
2428,2282.28,2005-02-22,Shipped,Trains,Spain,Small
2429,8977.05,2005-03-17,Shipped,Trains,France,Large
2430,3256.35,2005-05-05,Shipped,Trains,USA,Medium
2431,2821.66,2003-03-03,Shipped,Motorcycles,Philippines,Small
2432,3293.4,2003-05-07,Shipped,Motorcycles,France,Medium
2433,4224.0,2003-07-02,Shipped,Motorcycles,USA,Medium
2434,3091.68,2003-08-25,Shipped,Motorcycles,USA,Medium
2435,2219.6,2003-10-10,Shipped,Motorcycles,USA,Small
2436,3866.4,2003-11-04,Shipped,Motorcycles,Australia,Medium
2437,1964.76,2003-11-11,Shipped,Motorcycles,France,Small
2438,2668.8,2003-11-19,Shipped,Motorcycles,Spain,Small
2439,3222.0,2004-01-15,Shipped,Motorcycles,France,Medium
2440,3864.5,2004-02-21,Shipped,Motorcycles,France,Medium
2441,1366.8,2004-04-05,Shipped,Motorcycles,USA,Small
2442,3475.68,2004-05-26,Shipped,Motorcycles,France,Medium
2443,4206.5,2004-06-30,Shipped,Motorcycles,USA,Medium
2444,1486.38,2004-08-02,Shipped,Motorcycles,USA,Small
2445,3077.88,2004-08-27,Shipped,Motorcycles,USA,Medium
2446,3544.2,2004-09-30,Shipped,Motorcycles,Finland,Medium
2447,2483.04,2004-10-15,Shipped,Motorcycles,Norway,Small
2448,3478.05,2004-11-03,Shipped,Motorcycles,USA,Medium
2449,3657.8,2004-11-17,Shipped,Motorcycles,USA,Medium
2450,4682.36,2004-11-24,Shipped,Motorcycles,Austria,Medium
2451,3937.7,2004-12-09,Shipped,Motorcycles,France,Medium
2452,4984.32,2005-01-07,Shipped,Motorcycles,USA,Medium
2453,5406.66,2005-02-03,Shipped,Motorcycles,France,Medium
2454,3491.18,2005-03-04,Shipped,Motorcycles,USA,Medium
2455,2118.54,2005-04-08,Shipped,Motorcycles,UK,Small
2456,2897.47,2003-02-11,Shipped,Ships,Denmark,Small
2457,1916.75,2003-04-28,Shipped,Ships,Austria,Small
2458,1860.0,2003-06-12,Shipped,Ships,UK,Small
2459,2624.0,2003-08-08,Shipped,Ships,USA,Small
2460,2780.81,2003-09-28,Shipped,Ships,Spain,Small
2461,3239.62,2003-10-23,Cancelled,Ships,Sweden,Medium
2462,1824.0,2003-11-07,Shipped,Ships,Spain,Small
2463,1134.0,2003-11-14,Shipped,Ships,USA,Small
2464,1487.41,2003-11-26,Shipped,Ships,Spain,Small
2465,2837.46,2004-01-02,Shipped,Ships,France,Small
2466,1942.77,2004-02-19,Shipped,Ships,USA,Small
2467,2544.12,2004-03-29,Shipped,Ships,USA,Small
2468,2568.24,2004-05-07,Cancelled,Ships,USA,Small
2469,2108.0,2004-06-17,Shipped,Ships,Canada,Small
2470,1372.14,2004-07-21,Shipped,Ships,Belgium,Small
2471,3540.15,2004-08-20,Shipped,Ships,Canada,Medium
2472,1958.84,2004-09-10,Shipped,Ships,USA,Small
2473,2700.0,2004-10-14,Shipped,Ships,UK,Small
2474,2542.0,2004-10-29,Shipped,Ships,France,Small
2475,2340.0,2004-11-09,Shipped,Ships,Sweden,Small
2476,2816.44,2004-11-23,Shipped,Ships,Japan,Small
2477,3526.82,2004-12-02,Shipped,Ships,Spain,Medium
2478,4627.92,2005-01-31,Shipped,Ships,Finland,Medium
2479,1933.5,2005-02-28,Shipped,Ships,USA,Small
2480,2600.13,2005-03-23,Shipped,Ships,USA,Small
2481,2639.58,2005-05-06,On Hold,Ships,USA,Small
